x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,image_path,label
0.5363813638687134,0.14375238120555878,0.4995881915092468,0.14781951904296875,0.5657472014427185,0.15860898792743683,0.0,0.0,0.6318703293800354,0.2591170072555542,0.4160679578781128,0.25304141640663147,0.685219407081604,0.3403211236000061,0.3521539866924286,0.34688451886177063,0.5478769540786743,0.2956635057926178,0.47842487692832947,0.30042606592178345,0.5871115922927856,0.5138557553291321,0.41919058561325073,0.48454025387763977,0.5344948768615723,0.7257710099220276,0.252194881439209,0.5832359194755554,0.5107336044311523,0.9168972373008728,0.4639602601528168,0.5337411165237427,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_330.jpg,tree_pose
0.5725088715553284,0.13305634260177612,0.5324150323867798,0.13477763533592224,0.6083086729049683,0.1501980423927307,0.0,0.0,0.6764233112335205,0.25095975399017334,0.44135838747024536,0.24518746137619019,0.7360967993736267,0.3505503535270691,0.36193469166755676,0.35876065492630005,0.595611572265625,0.3352660536766052,0.5008469223976135,0.344294935464859,0.6206150054931641,0.49805912375450134,0.4385632872581482,0.47044163942337036,0.5773501992225647,0.707543671131134,0.24375545978546143,0.5799562931060791,0.5637566447257996,0.9460063576698303,0.5555423498153687,0.547394871711731,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_225.jpg,tree_pose
0.6553301215171814,0.19074396789073944,0.6081650257110596,0.19448064267635345,0.6965115070343018,0.20379556715488434,0.0,0.0,0.738942563533783,0.26944994926452637,0.535508930683136,0.2605677843093872,0.806287407875061,0.195561021566391,0.45892274379730225,0.19710204005241394,0.677490234375,0.12719063460826874,0.586138904094696,0.1352882832288742,0.6869145035743713,0.5037472248077393,0.5279762148857117,0.47655320167541504,0.6479179859161377,0.678854763507843,0.3413419723510742,0.5504341125488281,0.6344138383865356,0.8608508706092834,0.5202370285987854,0.6060027480125427,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_158.jpg,tree_pose
0.5597283244132996,0.24772624671459198,0.514850914478302,0.2519441545009613,0.5967649817466736,0.26548710465431213,0.0,0.0,0.6202928423881531,0.3226957321166992,0.4484047591686249,0.3152215778827667,0.6469180583953857,0.22182884812355042,0.4525900185108185,0.22731690108776093,0.5894386768341064,0.12377890199422836,0.5073729753494263,0.1343754678964615,0.585974931716919,0.5533579587936401,0.42104077339172363,0.5249950885772705,0.5257749557495117,0.723526656627655,0.17661578953266144,0.580317497253418,0.46665892004966736,0.9121127724647522,0.4611290991306305,0.559980034828186,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_248.jpg,tree_pose
0.4115740954875946,0.24682022631168365,0.35182419419288635,0.2481163889169693,0.45602384209632874,0.25535064935684204,0.3257034718990326,0.25688737630844116,0.5102635025978088,0.30884024500846863,0.27490654587745667,0.31655657291412354,0.5807686448097229,0.2258334457874298,0.20211245119571686,0.22246137261390686,0.45214414596557617,0.14433932304382324,0.35228201746940613,0.1558493673801422,0.4917033612728119,0.5496657490730286,0.31715336441993713,0.56544429063797,0.700435996055603,0.6766794323921204,0.3646911382675171,0.7318300008773804,0.5120832920074463,0.7948421835899353,0.39552971720695496,0.8999946713447571,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_264.jpg,tree_pose
0.532106876373291,0.1302962452173233,0.4854533076286316,0.13454869389533997,0.5793938040733337,0.1458335667848587,0.0,0.0,0.6421786546707153,0.2413453757762909,0.42402383685112,0.23626819252967834,0.7116888761520386,0.32516878843307495,0.31594058871269226,0.3430449962615967,0.5656716823577881,0.26674091815948486,0.42783522605895996,0.2671416699886322,0.5928126573562622,0.48285505175590515,0.4081730544567108,0.44543057680130005,0.5470557808876038,0.6956232190132141,0.14822882413864136,0.5100014805793762,0.5355759859085083,0.9270647168159485,0.5047065615653992,0.46747419238090515,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_261.jpg,tree_pose
0.5683228373527527,0.22852425277233124,0.5286914110183716,0.23111534118652344,0.5974152088165283,0.2530674338340759,0.5007644295692444,0.25764715671539307,0.6386222839355469,0.31795740127563477,0.4585132300853729,0.3157535493373871,0.7066693902015686,0.2320580631494522,0.3812161982059479,0.2411414086818695,0.5972110033035278,0.15909774601459503,0.4932018518447876,0.17510278522968292,0.6189523935317993,0.5627264976501465,0.47532418370246887,0.5482773780822754,0.5892284512519836,0.7224353551864624,0.3052406907081604,0.644670844078064,0.5663689970970154,0.9081640839576721,0.50197434425354,0.6991021633148193,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_258.jpg,tree_pose
0.6297765970230103,0.12597009539604187,0.5854417085647583,0.12756285071372986,0.6709277629852295,0.1368686854839325,0.0,0.0,0.7422391176223755,0.22887149453163147,0.49736660718917847,0.22536015510559082,0.8224708437919617,0.3221396207809448,0.3960861563682556,0.33286914229393005,0.6629159450531006,0.33084192872047424,0.5521686673164368,0.33859333395957947,0.6784483790397644,0.46260741353034973,0.4997626841068268,0.44206610321998596,0.6483166813850403,0.647861659526825,0.31305646896362305,0.5611740350723267,0.6120540499687195,0.8444848656654358,0.565240204334259,0.5871988534927368,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_153.jpg,tree_pose
0.6078585386276245,0.16111020743846893,0.560053288936615,0.16398854553699493,0.6479043960571289,0.17056246101856232,0.0,0.0,0.7212273478507996,0.2638632357120514,0.4559318423271179,0.25597327947616577,0.7516189813613892,0.36411523818969727,0.4035727083683014,0.3519483804702759,0.6268612146377563,0.289727121591568,0.5398383736610413,0.29483699798583984,0.6665043234825134,0.4907861351966858,0.45765846967697144,0.465250164270401,0.6322203874588013,0.6637815833091736,0.25093501806259155,0.5492376685142517,0.5690385699272156,0.8527540564537048,0.5613985657691956,0.4911881387233734,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_329.jpg,tree_pose
0.6192436814308167,0.22650955617427826,0.5699009299278259,0.22948183119297028,0.6556544899940491,0.25377997756004333,0.5225233435630798,0.25808942317962646,0.7170077562332153,0.35868972539901733,0.46983668208122253,0.33377569913864136,0.807084858417511,0.41352081298828125,0.3976741135120392,0.4182671308517456,0.6470457911491394,0.31466156244277954,0.5646089911460876,0.3179923892021179,0.6750671863555908,0.6083946824073792,0.4804156720638275,0.5637630820274353,0.637700617313385,0.8159918785095215,0.19939212501049042,0.5873702764511108,0.5752919316291809,0.9086870551109314,0.532747745513916,0.7303820848464966,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_334.jpg,tree_pose
0.49821579456329346,0.1721876710653305,0.4486444890499115,0.17193320393562317,0.522027850151062,0.19868706166744232,0.42288291454315186,0.1901201456785202,0.5539966225624084,0.24384894967079163,0.3709135055541992,0.250932902097702,0.5698443055152893,0.16412381827831268,0.3330764174461365,0.18437957763671875,0.5072575807571411,0.06269259750843048,0.42607250809669495,0.08972468227148056,0.566251814365387,0.5066041946411133,0.4231727719306946,0.539957582950592,0.7271338701248169,0.6001643538475037,0.4519878029823303,0.73408442735672,0.4807351231575012,0.5860872864723206,0.5074294209480286,0.9741412997245789,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_236.jpg,tree_pose
0.35023120045661926,0.23669463396072388,0.2941995859146118,0.23647885024547577,0.40339669585227966,0.2598322033882141,0.0,0.0,0.44578513503074646,0.314424991607666,0.23071631789207458,0.31701749563217163,0.5108588933944702,0.2210971862077713,0.1834648996591568,0.2226698249578476,0.5163322687149048,0.12069021165370941,0.21335135400295258,0.12919840216636658,0.44915148615837097,0.5475080609321594,0.2904854714870453,0.5587567687034607,0.5975070595741272,0.6654002666473389,0.3375261425971985,0.6877960562705994,0.4701445698738098,0.764030396938324,0.3464127480983734,0.8110246658325195,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_272.jpg,tree_pose
0.45264846086502075,0.20428267121315002,0.39102521538734436,0.20406396687030792,0.4818679094314575,0.22624872624874115,0.36545029282569885,0.21913598477840424,0.5333434343338013,0.2636010944843292,0.29911932349205017,0.2731640338897705,0.5906262397766113,0.18412530422210693,0.21858933568000793,0.17866365611553192,0.46714672446250916,0.11323181539773941,0.3566179871559143,0.11256814748048782,0.5617848634719849,0.5016289949417114,0.3768998980522156,0.5403681993484497,0.8416524529457092,0.5535088777542114,0.42559513449668884,0.7090563178062439,0.4774378538131714,0.5389665961265564,0.49057331681251526,0.909827470779419,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_281.jpg,tree_pose
0.40936973690986633,0.12088051438331604,0.3563997149467468,0.12278232723474503,0.4746241271495819,0.142253115773201,0.34510305523872375,0.14084869623184204,0.5590610504150391,0.22687748074531555,0.28615906834602356,0.23335596919059753,0.6399137377738953,0.37846291065216064,0.1226731613278389,0.3534312844276428,0.40809181332588196,0.37211933732032776,0.29283565282821655,0.3644985556602478,0.49862194061279297,0.5033220648765564,0.3070375919342041,0.5305313467979431,0.7871365547180176,0.6191909313201904,0.4099884629249573,0.7619287967681885,0.3909952938556671,0.5412867665290833,0.43563055992126465,0.9664726853370667,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_231.jpg,tree_pose
0.47686463594436646,0.2598889470100403,0.43408262729644775,0.2607615888118744,0.5074081420898438,0.28316327929496765,0.4205634593963623,0.2811848819255829,0.5420553684234619,0.32697322964668274,0.3581731915473938,0.3300642967224121,0.6344667077064514,0.23131351172924042,0.28602296113967896,0.21767446398735046,0.6982443928718567,0.12907664477825165,0.2562122046947479,0.12141391634941101,0.5259758234024048,0.5352347493171692,0.39343520998954773,0.5532968640327454,0.677207350730896,0.6225189566612244,0.42461249232292175,0.6932792663574219,0.4918949007987976,0.6573305726051331,0.4570288062095642,0.7975456118583679,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_254.jpg,tree_pose
0.5862525105476379,0.11568184196949005,0.5326436758041382,0.1184118241071701,0.6315940618515015,0.13414540886878967,0.0,0.0,0.7011997103691101,0.24524478614330292,0.4190339148044586,0.2358483523130417,0.7640957236289978,0.37090158462524414,0.32654985785484314,0.3644085228443146,0.5949487090110779,0.31434980034828186,0.47357386350631714,0.3235117793083191,0.6115930676460266,0.495039701461792,0.3883209824562073,0.4624894857406616,0.5576301217079163,0.7216619253158569,0.17648649215698242,0.5796928405761719,0.528118371963501,0.9550606608390808,0.5419163107872009,0.49840155243873596,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_229.jpg,tree_pose
0.5550552606582642,0.12997989356517792,0.5141312479972839,0.1328132599592209,0.5893991589546204,0.1422756165266037,0.0,0.0,0.6490859985351562,0.25538086891174316,0.42592963576316833,0.2374739944934845,0.6886072158813477,0.3876672089099884,0.38197892904281616,0.3673105537891388,0.5580735206604004,0.30669501423835754,0.4769938290119171,0.3104160726070404,0.5854969620704651,0.489704966545105,0.40446779131889343,0.44861236214637756,0.5470223426818848,0.6969066262245178,0.16933049261569977,0.5173925757408142,0.4922468364238739,0.932819128036499,0.531536877155304,0.4816504120826721,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_214.jpg,tree_pose
0.2400055229663849,0.23761709034442902,0.21765343844890594,0.24102751910686493,0.25321751832962036,0.24282194674015045,0.20769980549812317,0.24893252551555634,0.2755328118801117,0.2963409721851349,0.18399380147457123,0.3118847906589508,0.3013496994972229,0.1973094642162323,0.1635991483926773,0.1903177946805954,0.2508925199508667,0.09798052906990051,0.2138289213180542,0.09274659305810928,0.2779075503349304,0.5521224737167358,0.20530837774276733,0.5801944732666016,0.3684145212173462,0.637803852558136,0.21662122011184692,0.7474706768989563,0.2707122266292572,0.6290116310119629,0.22179937362670898,0.8721498847007751,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_296.jpg,tree_pose
0.4320968985557556,0.22584322094917297,0.37493202090263367,0.2266084998846054,0.47484076023101807,0.2430669367313385,0.0,0.0,0.49723362922668457,0.2962644696235657,0.30455175042152405,0.29706859588623047,0.544444739818573,0.21379181742668152,0.2738962769508362,0.21016162633895874,0.5280957818031311,0.11604299396276474,0.2657441794872284,0.10906636714935303,0.46635857224464417,0.5117242932319641,0.30258652567863464,0.5001237988471985,0.45737916231155396,0.6300424933433533,0.13458973169326782,0.576485812664032,0.42312678694725037,0.7953110933303833,0.3579549491405487,0.5744813680648804,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_286.jpg,tree_pose
0.46945276856422424,0.12543925642967224,0.4100392162799835,0.12346944957971573,0.4934602975845337,0.1604534536600113,0.3543793261051178,0.15356886386871338,0.5430322289466858,0.2746877372264862,0.2991386353969574,0.27540814876556396,0.7514955401420593,0.43536537885665894,0.1958211362361908,0.39846014976501465,0.5197856426239014,0.4003777503967285,0.43130892515182495,0.3990151584148407,0.5726455450057983,0.6063947677612305,0.39446038007736206,0.6385999321937561,0.8830786943435669,0.7092366218566895,0.45128515362739563,0.8489463329315186,0.45838332176208496,0.7128585577011108,0.0,0.0,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_283.jpg,tree_pose
0.5322056412696838,0.2959998846054077,0.4946679174900055,0.2975415885448456,0.5623890161514282,0.3064364492893219,0.0,0.0,0.5959494113922119,0.3670933246612549,0.43054860830307007,0.35394734144210815,0.6602617502212524,0.2916812598705292,0.36058786511421204,0.282253623008728,0.556340217590332,0.23095080256462097,0.469356894493103,0.2266356498003006,0.5516149997711182,0.5781577825546265,0.4217260777950287,0.5539522171020508,0.5138672590255737,0.7339431643486023,0.24105626344680786,0.6251882314682007,0.48834559321403503,0.9050812125205994,0.4250592887401581,0.694633960723877,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_224.jpg,tree_pose
0.4264741837978363,0.24421685934066772,0.3831258714199066,0.24316611886024475,0.44511711597442627,0.26113957166671753,0.3592567443847656,0.2548399269580841,0.48551124334335327,0.3021899461746216,0.33733364939689636,0.3111113905906677,0.543481707572937,0.22216001152992249,0.2659062147140503,0.20661574602127075,0.5531607866287231,0.1261703372001648,0.26082563400268555,0.10649938136339188,0.5092833042144775,0.5207743048667908,0.39221808314323425,0.5460283160209656,0.6924436092376709,0.5936965942382812,0.4233992397785187,0.6941300630569458,0.47403931617736816,0.5885466933250427,0.4438789486885071,0.8580695390701294,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_149.jpg,tree_pose
0.5088146328926086,0.2161705642938614,0.46947425603866577,0.21711596846580505,0.5339237451553345,0.2223651111125946,0.43780142068862915,0.22362211346626282,0.5885277390480042,0.29159730672836304,0.4125387668609619,0.28556588292121887,0.715336799621582,0.20791514217853546,0.32184723019599915,0.1959490031003952,0.8115313053131104,0.13089461624622345,0.22693032026290894,0.11163882911205292,0.5491414666175842,0.5368079543113708,0.41829249262809753,0.5176511406898499,0.5142867565155029,0.6807413697242737,0.26352593302726746,0.6067150831222534,0.5437121391296387,0.8216201663017273,0.4881264269351959,0.6435268521308899,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_238.jpg,tree_pose
0.5449382066726685,0.08705473691225052,0.4883289337158203,0.0926661491394043,0.6010881662368774,0.10726414620876312,0.0,0.0,0.7001407742500305,0.22996872663497925,0.3844834566116333,0.21353091299533844,0.755165159702301,0.3324209451675415,0.2632758915424347,0.32502350211143494,0.5592763423919678,0.2845437228679657,0.4526280462741852,0.2896852493286133,0.6044677495956421,0.5044063925743103,0.36050939559936523,0.46391722559928894,0.5331633687019348,0.7335080504417419,0.10422156751155853,0.5507136583328247,0.4913758635520935,0.932395875453949,0.4276005029678345,0.5230889916419983,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_251.jpg,tree_pose
0.5798407196998596,0.07443523406982422,0.5388365387916565,0.07533589005470276,0.6188356876373291,0.09924736618995667,0.0,0.0,0.7012087106704712,0.20758409798145294,0.42659318447113037,0.20680660009384155,0.7658387422561646,0.30500805377960205,0.33875876665115356,0.31667929887771606,0.5985866189002991,0.2646127939224243,0.4948689341545105,0.2713206708431244,0.6374938488006592,0.4821806252002716,0.4241807758808136,0.45662301778793335,0.6002439260482788,0.7164844274520874,0.23180022835731506,0.5904080271720886,0.5557833313941956,0.9693000316619873,0.6032839417457581,0.5107673406600952,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_220.jpg,tree_pose
0.38393497467041016,0.1487150341272354,0.34470367431640625,0.15104325115680695,0.40934473276138306,0.165425643324852,0.3254462480545044,0.16700641810894012,0.4597645699977875,0.24571861326694489,0.27580150961875916,0.25439074635505676,0.5044744610786438,0.38419613242149353,0.23719823360443115,0.3729645609855652,0.42070627212524414,0.32517650723457336,0.3492997884750366,0.3207590579986572,0.44457119703292847,0.47233206033706665,0.31123119592666626,0.4971974492073059,0.651306688785553,0.5514785647392273,0.3590455949306488,0.6656209826469421,0.3605009615421295,0.5260595083236694,0.364484041929245,0.8686694502830505,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_218.jpg,tree_pose
0.5511935949325562,0.09821372479200363,0.4967206120491028,0.10138945281505585,0.6002321243286133,0.10594835132360458,0.0,0.0,0.656255304813385,0.2201051563024521,0.4285126030445099,0.2090536504983902,0.7575991749763489,0.3017241954803467,0.32395291328430176,0.37884002923965454,0.7843809127807617,0.17121098935604095,0.2000272274017334,0.49333474040031433,0.6149046421051025,0.4894294738769531,0.4399068057537079,0.44801434874534607,0.5934391617774963,0.7276275753974915,0.19065319001674652,0.5431429147720337,0.5760595798492432,0.9490352869033813,0.4824627935886383,0.549551248550415,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_280.jpg,tree_pose
0.5252652764320374,0.09353060275316238,0.4698929488658905,0.09412245452404022,0.5547002553939819,0.115000419318676,0.4374426603317261,0.11200513690710068,0.6163950562477112,0.20546072721481323,0.37182387709617615,0.21963250637054443,0.7350627183914185,0.34730958938598633,0.28616437315940857,0.3582403361797333,0.5601902604103088,0.3210369944572449,0.45624595880508423,0.32235610485076904,0.595557451248169,0.46787890791893005,0.4290515184402466,0.4952881634235382,0.8077490329742432,0.5637454390525818,0.46955013275146484,0.6878401041030884,0.48743557929992676,0.5607749223709106,0.5183708071708679,0.8695834875106812,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_159.jpg,tree_pose
0.47895994782447815,0.3032627999782562,0.4371173679828644,0.30223026871681213,0.5056712627410889,0.3180089294910431,0.40548601746559143,0.3149428963661194,0.5626052618026733,0.39422211050987244,0.3590312898159027,0.38575872778892517,0.7030717134475708,0.3397442698478699,0.2136305421590805,0.3174510896205902,0.7987598776817322,0.24723182618618011,0.12302867323160172,0.21835266053676605,0.5056371092796326,0.6321259140968323,0.3733104467391968,0.6189466714859009,0.4497375786304474,0.7885723114013672,0.2790271043777466,0.749149739742279,0.4933444559574127,0.9180959463119507,0.4327849745750427,0.7468390464782715,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_195.jpg,tree_pose
0.48369070887565613,0.28683722019195557,0.453239768743515,0.28730225563049316,0.49838680028915405,0.3025595545768738,0.4280757009983063,0.3040405213832855,0.5340288281440735,0.3492715358734131,0.399627685546875,0.34759101271629333,0.5905890464782715,0.2751317620277405,0.34974151849746704,0.2702849209308624,0.5094920992851257,0.21549305319786072,0.4071415960788727,0.20970064401626587,0.51427161693573,0.5317946076393127,0.41570669412612915,0.5237385630607605,0.48892447352409363,0.660168468952179,0.3099447190761566,0.628531813621521,0.4680735170841217,0.8128136396408081,0.42551833391189575,0.7122429013252258,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_276.jpg,tree_pose
0.35320916771888733,0.20742209255695343,0.3108270764350891,0.2075643688440323,0.3823239505290985,0.21384581923484802,0.2865130305290222,0.21350161731243134,0.42631790041923523,0.28824344277381897,0.2418435662984848,0.2957516610622406,0.47033748030662537,0.4118291735649109,0.1920950710773468,0.40881338715553284,0.3670845925807953,0.385691374540329,0.3011987507343292,0.3866793215274811,0.4270256757736206,0.4756409227848053,0.29062390327453613,0.49630552530288696,0.5926963090896606,0.5636533498764038,0.3303403854370117,0.6394860744476318,0.3941277265548706,0.548212468624115,0.3658156096935272,0.7746373414993286,/kaggle/input/yoga-16/train/tree_pose/Tree_Pose_or_Vrksasana__image_250.jpg,tree_pose
